trial,model,task,latency,temperature,id,result,quality,accuracy,variance,consensus,effectiveness,elapsed,strategy,created
Trial_895 0,llama3.3:latest,classify a short statement into a category of fakeness,402.0,0.6,Item_5,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,1.7482396069,0.0,1.4246745815599967e-11,0.9999915680613102,0.7499936760459827,12m 12s,LOCAL,2025-07-27 07:51:55
Trial_895 0,qwen2.5:32b,classify a short statement into a category of fakeness,278.0,0.45,Item_8,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,2.0199859359,0.0,1.7289776020856247e-11,0.9999907111000373,0.749993033325028,12m 12s,LOCAL,2025-07-27 07:51:55
Trial_895 0,qwen2.5:32b,classify a short statement into a category of fakeness,56.0,0.45,Item_8,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,2.0199859359,0.0,0.004131113579184043,0.8564169515101508,0.6423127136326131,12m 12s,LOCAL,2025-07-27 07:51:55
Trial_895 0,llama3.1:70b,classify a short statement into a category of fakeness,320.0,0.6,Item_4,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,1.6818061773,0.0,0.008778341122405851,0.7906968190226091,0.5930226142669568,12m 12s,LOCAL,2025-07-27 07:51:55
Trial_895 0,llama3.1:70b,classify a short statement into a category of fakeness,339.0,0.6,Item_4,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,1.6818061773,0.0,2.406283909245069e-11,0.9999890417037884,0.7499917812778414,12m 12s,LOCAL,2025-07-27 07:51:55
Trial_895 0,mixtral:8x22b,classify a short statement into a category of fakeness,79.0,0.6,Item_2,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,2.0199879393,0.0,5.644760453530644e-12,0.9999946924711887,0.7499960193533914,12m 12s,LOCAL,2025-07-27 07:51:55
Trial_895 0,llama3.3:latest,classify a short statement into a category of fakeness,535.0,0.6,Item_5,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,1.7482396069,0.0,1.8265975931646032e-11,0.999990452469759,0.7499928393523193,12m 12s,LOCAL,2025-07-27 07:51:55
Trial_895 0,llama3.1:70b,classify a short statement into a category of fakeness,351.0,0.6,Item_4,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,1.6818061773,0.0,0.006160497375295027,0.8246614177802534,0.61849606333519,12m 12s,LOCAL,2025-07-27 07:51:55
Trial_895 0,qwen2.5:32b,classify a short statement into a category of fakeness,58.0,0.45,Item_8,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,2.0199859359,0.0,0.008845952082153007,0.7898923364334574,0.5924192523250931,12m 12s,LOCAL,2025-07-27 07:51:55
Trial_895 0,llama3.1:70b,classify a short statement into a category of fakeness,95.0,0.6,Item_4,'Says the Annies List political group supports third-trimester abortions on demand.' is labeled as 'false'.,1.6818061773,0.0,1.515203922384799e-11,0.9999913042880504,0.7499934782160378,12m 12s,LOCAL,2025-07-27 07:51:55
Trial_895 1,qwen2.5:32b,classify a short statement into a category of fakeness,351.0,0.45,Item_8,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'half-true'.,7.0106981779,1.0,1.4436932266948893e-06,0.9997402066906185,0.9999350516726546,18m 57s,LOCAL,2025-07-27 08:04:10
Trial_895 1,llama3.1:70b,classify a short statement into a category of fakeness,293.0,0.6,Item_5,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'false'.,1.7549285835,0.0,0.021405794876340485,0.9683658490611551,0.24209146226528877,18m 57s,LOCAL,2025-07-27 08:04:10
Trial_895 1,qwen2.5:32b,classify a short statement into a category of fakeness,357.0,0.45,Item_8,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'half-true'.,7.0106981779,1.0,0.34696624030270995,0.8726396884308111,0.9681599221077027,18m 57s,LOCAL,2025-07-27 08:04:10
Trial_895 1,mixtral:8x22b,classify a short statement into a category of fakeness,179.0,0.6,Item_2,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'mostly-true'.,0.0009341368,0.0,0.40280383677794096,0.8627737163163133,0.21569342907907832,18m 57s,LOCAL,2025-07-27 08:04:10
Trial_895 1,llama3.3:latest,classify a short statement into a category of fakeness,448.0,0.6,Item_1,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'mostly-true'.,0.0020945149,0.0,0.03218348630325377,0.9612111372621277,0.24030278431553193,18m 57s,LOCAL,2025-07-27 08:04:10
Trial_895 1,firefunction-v2,classify a short statement into a category of fakeness,215.0,0.6,Item_4,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'mostly-true'.,2.9733780437,0.0,0.24231373544327983,0.8935662119950015,0.22339155299875038,18m 57s,LOCAL,2025-07-27 08:04:10
Trial_895 1,llama3.3:latest,classify a short statement into a category of fakeness,394.0,0.6,Item_1,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'mostly-true'.,0.0020945149,0.0,3.9307980039554523e-08,0.9999571322325389,0.24998928305813473,18m 57s,LOCAL,2025-07-27 08:04:10
Trial_895 1,mixtral:8x22b,classify a short statement into a category of fakeness,361.0,0.6,Item_2,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'mostly-true'.,0.0009341368,0.0,0.0008375321717210694,0.993742638410535,0.24843565960263375,18m 57s,LOCAL,2025-07-27 08:04:10
Trial_895 1,mixtral:8x22b,classify a short statement into a category of fakeness,179.0,0.6,Item_2,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'mostly-true'.,0.0009341368,0.0,0.3258394686422395,0.8765780660724801,0.21914451651812003,18m 57s,LOCAL,2025-07-27 08:04:10
Trial_895 1,mixtral:8x22b,classify a short statement into a category of fakeness,270.0,0.6,Item_2,'When did the decline of coal start? It started when natural gas took off that started to begin in (President George W.) Bushs administration.' is labeled as 'mostly-true'.,0.0009341368,0.0,1.5515573909226446,0.7306763913096159,0.18266909782740398,18m 57s,LOCAL,2025-07-27 08:04:10
Trial_895 2,llama3.3:latest,classify a short statement into a category of fakeness,423.0,0.6,Item_1,"'Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran.""' is labeled as 'false'.",1.995158351,0.0,0.14150029294466054,0.8983457055396572,0.2245864263849143,18m 50s,LOCAL,2025-07-27 08:23:10
Trial_895 2,mixtral:8x22b,classify a short statement into a category of fakeness,188.0,0.6,Item_7,'Hillary Clinton agrees with John McCain 'by voting to give George Bush the benefit of the doubt on Iran.'' is labeled as 'false'.,0.3099295617,0.0,0.007387588673615971,0.9767727168412715,0.24419317921031788,18m 50s,LOCAL,2025-07-27 08:23:10
Trial_895 2,firefunction-v2,classify a short statement into a category of fakeness,477.0,0.6,Item_3,'Hillary Clinton agrees with John McCain 'by voting to give George Bush the benefit of the doubt on Iran.' is labeled as mostly-true.,6.8174415639,1.0,0.03975363279720058,0.9461190217726227,0.9865297554431557,18m 50s,LOCAL,2025-07-27 08:23:10
Trial_895 2,firefunction-v2,classify a short statement into a category of fakeness,194.0,0.6,Item_3,'Hillary Clinton agrees with John McCain 'by voting to give George Bush the benefit of the doubt on Iran.' is labeled as mostly-true.,6.8174415639,1.0,0.046235207878859624,0.9418923290886224,0.9854730822721556,18m 50s,LOCAL,2025-07-27 08:23:10
Trial_895 2,mixtral:8x22b,classify a short statement into a category of fakeness,194.0,0.6,Item_7,'Hillary Clinton agrees with John McCain 'by voting to give George Bush the benefit of the doubt on Iran.'' is labeled as 'false'.,0.3099295617,0.0,0.023574768182050752,0.9585073878606435,0.23962684696516087,18m 50s,LOCAL,2025-07-27 08:23:10
Trial_895 2,llama3.3:latest,classify a short statement into a category of fakeness,423.0,0.6,Item_1,"'Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran.""' is labeled as 'false'.",1.995158351,0.0,0.00012809143201956036,0.9969415097424835,0.24923537743562088,18m 50s,LOCAL,2025-07-27 08:23:10
Trial_895 2,mixtral:8x22b,classify a short statement into a category of fakeness,114.0,0.6,Item_7,'Hillary Clinton agrees with John McCain 'by voting to give George Bush the benefit of the doubt on Iran.'' is labeled as 'false'.,0.3099295617,0.0,1.9838791954316348,0.6193685472659216,0.1548421368164804,18m 50s,LOCAL,2025-07-27 08:23:10
Trial_895 2,qwen2.5:32b,classify a short statement into a category of fakeness,299.0,0.45,Item_9,"'Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran.' is labeled as 'half-true'.",2.0361487385,0.0,0.03691240580733556,0.9480801729832893,0.23702004324582232,18m 50s,LOCAL,2025-07-27 08:23:10
Trial_895 2,llama3.3:latest,classify a short statement into a category of fakeness,415.0,0.6,Item_1,"'Hillary Clinton agrees with John McCain ""by voting to give George Bush the benefit of the doubt on Iran.""' is labeled as 'false'.",1.995158351,0.0,0.10921391352353783,0.9106928879232981,0.22767322198082451,18m 50s,LOCAL,2025-07-27 08:23:10
Trial_895 2,mixtral:8x22b,classify a short statement into a category of fakeness,187.0,0.6,Item_7,'Hillary Clinton agrees with John McCain 'by voting to give George Bush the benefit of the doubt on Iran.'' is labeled as 'false'.,0.3099295617,0.0,1.2263127015087651,0.7007406872749622,0.17518517181874055,18m 50s,LOCAL,2025-07-27 08:23:10
Trial_895 3,qwen2.5:32b,classify a short statement into a category of fakeness,218.0,0.45,Item_3,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.4062839805,0.0,2.7405872499527467e-05,0.9959377881408289,0.7469533411056217,16m 52s,LOCAL,2025-07-27 08:42:02
Trial_895 3,qwen2.5:32b,classify a short statement into a category of fakeness,456.0,0.45,Item_3,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.4062839805,0.0,1.076923246601071e-06,0.9991947455580847,0.7493960591685636,16m 52s,LOCAL,2025-07-27 08:42:02
Trial_895 3,llama3.1:70b,classify a short statement into a category of fakeness,318.0,0.6,Item_1,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.406384983,0.0,2.7405872499527467e-05,0.9959377881408289,0.7469533411056217,16m 52s,LOCAL,2025-07-27 08:42:02
Trial_895 3,mixtral:8x22b,classify a short statement into a category of fakeness,71.0,0.6,Item_4,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.1168865661,0.0,0.025808343210799476,0.8753418102220862,0.6565063576665646,16m 52s,LOCAL,2025-07-27 08:42:02
Trial_895 3,firefunction-v2,classify a short statement into a category of fakeness,554.0,0.6,Item_2,Health care reform legislation is likely to mandate free sex change surgeries. is labeled as false.,0.0,0.0,3.900998583873413e-06,0.9984674006057569,0.7488505504543177,16m 52s,LOCAL,2025-07-27 08:42:02
Trial_895 3,mixtral:8x22b,classify a short statement into a category of fakeness,67.0,0.6,Item_4,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.1168865661,0.0,0.025808343210799476,0.8753418102220862,0.6565063576665646,16m 52s,LOCAL,2025-07-27 08:42:02
Trial_895 3,mixtral:8x22b,classify a short statement into a category of fakeness,314.0,0.6,Item_4,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.1168865661,0.0,8.983316466989534e-07,0.9992645399229003,0.7494484049421752,16m 52s,LOCAL,2025-07-27 08:42:02
Trial_895 3,llama3.3:latest,classify a short statement into a category of fakeness,146.0,0.6,Item_6,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.1242172622,0.0,1.613763447604065e-05,0.9968828285465519,0.747662121409914,16m 52s,LOCAL,2025-07-27 08:42:02
Trial_895 3,llama3.1:70b,classify a short statement into a category of fakeness,317.0,0.6,Item_1,'Health care reform legislation is likely to mandate free sex change surgeries.' is labeled as 'false'.,0.406384983,0.0,1.1562310836836467e-06,0.9991656215600547,0.7493742161700411,16m 52s,LOCAL,2025-07-27 08:42:02
Trial_895 3,firefunction-v2,classify a short statement into a category of fakeness,310.0,0.6,Item_2,Health care reform legislation is likely to mandate free sex change surgeries. is labeled as false.,0.0,0.0,1.1558330323462056e-06,0.9991657651965857,0.7493743238974393,16m 52s,LOCAL,2025-07-27 08:42:02
Trial_895 4,llama3.1:70b,classify a short statement into a category of fakeness,401.0,0.6,Item_8,'The economic turnaround started at the end of my term.' is labeled as 'false'.,1.9070148237,0.0,0.002514154890292642,0.8762714276097552,0.6572035707073164,12m 14s,LOCAL,2025-07-27 08:58:57
Trial_895 4,llama3.3:latest,classify a short statement into a category of fakeness,601.0,0.6,Item_7,'The economic turnaround started at the end of my term.' is labeled as 'false'.,2.4682687231,0.0,0.011717358265536017,0.7328908031495032,0.5496681023621274,12m 14s,LOCAL,2025-07-27 08:58:57
Trial_895 4,qwen2.5:32b,classify a short statement into a category of fakeness,68.0,0.45,Item_3,'The economic turnaround started at the end of my term.' is labeled as 'barely-true'.,2.4391764126,0.0,3.757010136448602e-09,0.9998487500741483,0.7498865625556113,12m 14s,LOCAL,2025-07-27 08:58:57
Trial_895 4,llama3.1:70b,classify a short statement into a category of fakeness,389.0,0.6,Item_8,'The economic turnaround started at the end of my term.' is labeled as 'false'.,1.9070148237,0.0,4.4680453118089014e-10,0.9999478405778494,0.749960880433387,12m 14s,LOCAL,2025-07-27 08:58:57
Trial_895 4,mixtral:8x22b,classify a short statement into a category of fakeness,370.0,0.6,Item_4, 'The economic turnaround started at the end of my term.' is labeled as 'barely-true'.,2.7393152447,0.0,0.006514372301549957,0.8008362592943019,0.6006271944707264,12m 14s,LOCAL,2025-07-27 08:58:57
